Time,Container,Status,CPU %,Memory GB
2026-02-14 13:12:58,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:12:58,waha,RUNNING,100.0,0.0
2026-02-14 13:12:58,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:12:58,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:12:58,evolution,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:12:58,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:12:58,gemini,RUNNING,100.0,0.0
2026-02-14 13:12:58,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:12:58,n8n,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:12:58,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:12:58,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:12:58,redis,RUNNING,100.0,0.0
2026-02-14 13:12:58,postgres,RUNNING,100.0,0.0
2026-02-14 13:12:58,adminer,RUNNING,100.0,0.0
2026-02-14 13:12:58,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:12:58,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:12:58,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:12:58,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:12:58,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:12:58,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:12:58,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:12:34,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:12:34,waha,RUNNING,100.0,0.0
2026-02-14 13:12:34,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:12:34,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:12:34,evolution,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:12:34,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:12:34,gemini,RUNNING,100.0,0.0
2026-02-14 13:12:34,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:12:34,n8n,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:12:34,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:12:34,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:12:34,redis,RUNNING,100.0,0.0
2026-02-14 13:12:34,postgres,RUNNING,100.0,0.0
2026-02-14 13:12:34,adminer,RUNNING,100.0,0.0
2026-02-14 13:12:34,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:12:34,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:12:34,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:12:34,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:12:34,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:12:34,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:12:34,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:12:09,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:12:09,waha,RUNNING,100.0,0.0
2026-02-14 13:12:09,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:12:09,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:12:09,evolution,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:12:09,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:12:09,gemini,RUNNING,100.0,0.0
2026-02-14 13:12:09,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:12:09,n8n,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:12:09,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:12:09,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:12:09,redis,RUNNING,100.0,0.0
2026-02-14 13:12:09,postgres,RUNNING,100.0,0.0
2026-02-14 13:12:09,adminer,RUNNING,100.0,0.0
2026-02-14 13:12:09,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:12:09,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:12:09,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:12:09,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:12:09,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:12:09,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:12:09,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:55,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:11:55,waha,RUNNING,100.0,0.0
2026-02-14 13:11:55,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:55,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:11:55,evolution,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:11:55,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:11:55,gemini,RUNNING,100.0,0.0
2026-02-14 13:11:55,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:11:55,n8n,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:11:55,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:11:55,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:11:55,redis,RUNNING,100.0,0.0
2026-02-14 13:11:55,postgres,RUNNING,100.0,0.0
2026-02-14 13:11:55,adminer,RUNNING,100.0,0.0
2026-02-14 13:11:55,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:11:55,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:55,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:11:55,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:11:55,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:11:55,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:11:55,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:42,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:11:42,waha,RUNNING,100.0,0.0
2026-02-14 13:11:42,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:42,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:11:42,evolution,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:11:42,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:11:42,gemini,RUNNING,100.0,0.0
2026-02-14 13:11:42,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:11:42,n8n,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:11:42,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:11:42,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:11:42,redis,RUNNING,100.0,0.0
2026-02-14 13:11:42,postgres,RUNNING,100.0,0.0
2026-02-14 13:11:42,adminer,RUNNING,100.0,0.0
2026-02-14 13:11:42,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:11:42,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:42,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:11:42,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:11:42,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:11:42,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:11:42,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:30,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:11:30,waha,RUNNING,100.0,0.0
2026-02-14 13:11:30,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:30,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:11:30,evolution,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:11:30,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:11:30,gemini,RUNNING,100.0,0.0
2026-02-14 13:11:30,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:11:30,n8n,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:11:30,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:11:30,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:11:30,redis,RUNNING,100.0,0.0
2026-02-14 13:11:30,postgres,RUNNING,100.0,0.0
2026-02-14 13:11:30,adminer,RUNNING,100.0,0.0
2026-02-14 13:11:30,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:11:30,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:30,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:11:30,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:11:30,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:11:30,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:11:30,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:17,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:11:17,waha,RUNNING,100.0,0.0
2026-02-14 13:11:17,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:17,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:11:17,evolution,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:11:17,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:11:17,gemini,RUNNING,100.0,0.0
2026-02-14 13:11:17,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:11:17,n8n,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:11:17,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:11:17,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:11:17,redis,RUNNING,100.0,0.0
2026-02-14 13:11:17,postgres,RUNNING,100.0,0.0
2026-02-14 13:11:17,adminer,RUNNING,100.0,0.0
2026-02-14 13:11:17,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:11:17,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:17,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:11:17,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:11:17,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:11:17,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:11:17,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:04,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:11:04,waha,RUNNING,100.0,0.0
2026-02-14 13:11:04,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:11:04,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:11:04,evolution,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:11:04,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:11:04,gemini,RUNNING,100.0,0.0
2026-02-14 13:11:04,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:11:04,n8n,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:11:04,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:11:04,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:11:04,redis,RUNNING,100.0,0.0
2026-02-14 13:11:04,postgres,RUNNING,100.0,0.0
2026-02-14 13:11:04,adminer,RUNNING,100.0,0.0
2026-02-14 13:11:04,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:11:04,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:04,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:11:04,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:11:04,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:11:04,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:11:04,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:10:38,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:10:38,waha,RUNNING,100.0,0.0
2026-02-14 13:10:38,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:10:38,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:10:38,evolution,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:10:38,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:10:38,gemini,RUNNING,100.0,0.0
2026-02-14 13:10:38,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:10:38,n8n,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:10:38,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:10:38,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:10:38,redis,RUNNING,100.0,0.0
2026-02-14 13:10:38,postgres,RUNNING,100.0,0.0
2026-02-14 13:10:38,adminer,RUNNING,100.0,0.0
2026-02-14 13:10:38,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:10:38,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:10:38,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:10:38,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:10:38,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:10:38,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:10:38,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:10:25,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:10:25,waha,RUNNING,100.0,0.0
2026-02-14 13:10:25,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:10:25,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:10:25,evolution,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:10:25,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:10:25,gemini,RUNNING,100.0,0.0
2026-02-14 13:10:25,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:10:25,n8n,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:10:25,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:10:25,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:10:25,redis,RUNNING,100.0,0.0
2026-02-14 13:10:25,postgres,RUNNING,100.0,0.0
2026-02-14 13:10:25,adminer,RUNNING,100.0,0.0
2026-02-14 13:10:25,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:10:25,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:10:25,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:10:25,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:10:25,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:10:25,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:10:25,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:10:01,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:10:01,waha,RUNNING,100.0,0.0
2026-02-14 13:10:01,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:10:01,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:10:01,evolution,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:10:01,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:10:01,gemini,RUNNING,100.0,0.0
2026-02-14 13:10:01,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-pooler,RUNNING,100.0,0.0
2026-02-14 13:10:01,n8n,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:10:01,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:10:01,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:10:01,redis,RUNNING,100.0,0.0
2026-02-14 13:10:01,postgres,RUNNING,100.0,0.0
2026-02-14 13:10:01,adminer,RUNNING,100.0,0.0
2026-02-14 13:10:01,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:10:01,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:10:01,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:10:01,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:10:01,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:10:01,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:10:01,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:09:48,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:09:48,waha,RUNNING,100.0,0.0
2026-02-14 13:09:48,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:09:48,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:09:48,evolution,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:09:48,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:09:48,gemini,RUNNING,100.0,0.0
2026-02-14 13:09:48,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:09:48,n8n,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:09:48,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:09:48,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:09:48,redis,RUNNING,100.0,0.0
2026-02-14 13:09:48,postgres,RUNNING,100.0,0.0
2026-02-14 13:09:48,adminer,RUNNING,100.0,0.0
2026-02-14 13:09:48,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:09:48,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:09:48,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:09:48,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:09:48,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:09:48,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:09:48,db_proxy,RUNNING,100.0,0.0
2026-02-14 13:09:35,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:09:35,waha,RUNNING,100.0,0.0
2026-02-14 13:09:35,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:09:35,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:09:35,evolution,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:09:35,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:09:35,gemini,RUNNING,100.0,0.0
2026-02-14 13:09:35,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:09:35,n8n,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:09:35,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:09:35,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:09:35,redis,RUNNING,100.0,0.0
2026-02-14 13:09:35,postgres,RUNNING,100.0,0.0
2026-02-14 13:09:35,adminer,RUNNING,100.0,0.0
2026-02-14 13:09:35,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:09:35,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:09:35,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:09:35,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:09:35,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:09:35,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:09:35,db_proxy,RUNNING,100.0,0.0
