id,vps_ip,vps_name,timestamp,status,latency_ms,cpu_percent,ram_percent,disk_percent
25212,147.93.179.212,1001Talleres,1771087010,UP,719.36,100.0,28.77,27.54
25209,217.76.58.149,9rounds,1771086958,UP,2498.77,100.0,29.23,22.48
25208,82.25.84.232,Hostinger,1771086951,UP,692.89,74.96,54.21,65.02
25202,147.93.179.212,1001Talleres,1771086950,UP,705.37,100.0,28.73,27.54
25203,154.38.191.23,Autocom,1771086950,UP,862.1,100.0,28.87,26.88
25204,154.38.191.168,Hyundai,1771086950,UP,1012.33,18.44,28.26,30.21
25205,194.163.160.139,Quitomotors,1771086950,UP,872.85,100.0,11.23,11.11
25206,109.199.117.80,Armacar,1771086950,UP,966.42,100.0,27.06,15.28
25207,62.84.187.169,Kia,1771086950,UP,1005.63,100.0,27.62,33.85
25200,192.168.100.33,IA LOCAL,1771086949,UP,158.5,0.03,2.2,18.32
25201,192.168.100.71,AGENTE C1 ,1771086949,UP,79.26,0.11,7.0,11.1
25199,217.76.58.149,9rounds,1771086908,DOWN,,,,
25198,82.25.84.232,Hostinger,1771086892,UP,947.8,74.96,55.94,65.02
25193,154.38.191.23,Autocom,1771086890,UP,842.0,100.0,28.89,26.88
25194,154.38.191.168,Hyundai,1771086890,UP,897.69,18.44,28.33,30.21
25195,62.84.187.169,Kia,1771086890,UP,994.06,100.0,27.59,33.85
25196,109.199.117.80,Armacar,1771086890,UP,1024.69,100.0,26.98,15.28
25197,194.163.160.139,Quitomotors,1771086890,UP,1038.77,100.0,11.25,11.11
25190,192.168.100.33,IA LOCAL,1771086889,UP,163.75,0.03,2.2,18.32
25191,192.168.100.71,AGENTE C1 ,1771086889,UP,77.73,0.11,6.98,11.1
25192,147.93.179.212,1001Talleres,1771086889,UP,656.68,100.0,28.59,27.54
25189,217.76.58.149,9rounds,1771086848,DOWN,,,,
25187,62.84.187.169,Kia,1771086830,UP,1130.64,100.0,27.46,33.85
25188,82.25.84.232,Hostinger,1771086830,UP,734.14,74.96,54.31,65.02
25182,147.93.179.212,1001Talleres,1771086829,UP,654.88,100.0,29.08,27.54
25183,154.38.191.168,Hyundai,1771086829,UP,834.51,18.44,28.38,30.21
25184,154.38.191.23,Autocom,1771086829,UP,960.07,100.0,28.81,26.88
25185,194.163.160.139,Quitomotors,1771086829,UP,889.87,100.0,11.38,11.11
25186,109.199.117.80,Armacar,1771086829,UP,916.69,100.0,27.09,15.28
25180,192.168.100.33,IA LOCAL,1771086828,UP,156.09,0.03,2.2,18.32
25181,192.168.100.71,AGENTE C1 ,1771086828,UP,73.25,0.11,6.97,11.1
25179,217.76.58.149,9rounds,1771086774,UP,5838.59,100.0,29.05,22.48
25178,82.25.84.232,Hostinger,1771086770,UP,713.28,74.95,54.3,65.02
25173,154.38.191.23,Autocom,1771086769,UP,807.68,100.0,28.85,26.88
25174,154.38.191.168,Hyundai,1771086769,UP,825.41,18.44,28.36,30.21
25175,194.163.160.139,Quitomotors,1771086769,UP,864.93,100.0,11.78,11.11
25176,109.199.117.80,Armacar,1771086769,UP,992.36,100.0,26.98,15.28
25177,62.84.187.169,Kia,1771086769,UP,1085.03,100.0,27.54,33.85
25170,192.168.100.33,IA LOCAL,1771086768,UP,159.73,0.03,2.2,18.32
25171,192.168.100.71,AGENTE C1 ,1771086768,UP,76.1,0.11,6.99,11.1
25172,147.93.179.212,1001Talleres,1771086768,UP,651.62,100.0,28.64,27.54
25169,217.76.58.149,9rounds,1771086712,UP,4652.87,100.0,29.46,22.48
25168,82.25.84.232,Hostinger,1771086710,UP,854.76,74.95,54.36,65.02
25165,194.163.160.139,Quitomotors,1771086709,UP,878.22,100.0,11.22,11.11
25166,62.84.187.169,Kia,1771086709,UP,1054.67,100.0,27.63,33.85
25167,109.199.117.80,Armacar,1771086709,UP,1066.85,100.0,27.19,15.28
25161,192.168.100.71,AGENTE C1 ,1771086708,UP,80.6,0.11,6.95,11.1
25162,147.93.179.212,1001Talleres,1771086708,UP,675.86,100.0,28.72,27.54
25163,154.38.191.23,Autocom,1771086708,UP,767.69,100.0,28.85,26.88
25164,154.38.191.168,Hyundai,1771086708,UP,881.45,18.44,28.37,30.21
25160,192.168.100.33,IA LOCAL,1771086707,UP,165.15,0.03,2.2,18.32
25159,217.76.58.149,9rounds,1771086667,DOWN,,,,
25157,109.199.117.80,Armacar,1771086649,UP,1199.45,100.0,26.87,15.28
25158,82.25.84.232,Hostinger,1771086649,UP,767.38,74.95,54.27,65.02
25152,147.93.179.212,1001Talleres,1771086648,UP,722.11,100.0,28.59,27.54
25153,154.38.191.168,Hyundai,1771086648,UP,830.87,18.44,28.36,30.21
25154,154.38.191.23,Autocom,1771086648,UP,869.01,100.0,28.76,26.88
25155,194.163.160.139,Quitomotors,1771086648,UP,931.05,100.0,11.2,11.11
25156,62.84.187.169,Kia,1771086648,UP,1033.12,100.0,27.71,33.85
25150,192.168.100.33,IA LOCAL,1771086647,UP,167.24,0.03,2.2,18.32
25151,192.168.100.71,AGENTE C1 ,1771086647,UP,75.45,0.11,7.01,11.1
25149,217.76.58.149,9rounds,1771086593,UP,5609.92,100.0,29.41,22.48
25148,82.25.84.232,Hostinger,1771086589,UP,689.13,74.95,54.43,65.02
25142,147.93.179.212,1001Talleres,1771086588,UP,652.45,100.0,28.65,27.54
25143,154.38.191.168,Hyundai,1771086588,UP,806.33,18.44,28.25,30.21
25144,194.163.160.139,Quitomotors,1771086588,UP,905.13,100.0,11.2,11.11
25145,154.38.191.23,Autocom,1771086588,UP,1100.02,100.0,28.81,26.88
25146,62.84.187.169,Kia,1771086588,UP,951.7,100.0,27.64,33.85
25147,109.199.117.80,Armacar,1771086588,UP,963.34,100.0,27.08,15.28
25140,192.168.100.33,IA LOCAL,1771086587,UP,155.27,0.03,2.2,18.32
25141,192.168.100.71,AGENTE C1 ,1771086587,UP,74.69,0.11,7.0,11.1
25139,217.76.58.149,9rounds,1771086532,UP,4830.58,100.0,29.48,22.48
25138,82.25.84.232,Hostinger,1771086529,UP,810.84,74.95,54.2,65.02
25132,147.93.179.212,1001Talleres,1771086528,UP,756.04,100.0,28.72,27.54
25133,154.38.191.168,Hyundai,1771086528,UP,924.36,18.44,28.33,30.21
25134,154.38.191.23,Autocom,1771086528,UP,1096.95,100.0,28.88,26.88
25135,194.163.160.139,Quitomotors,1771086528,UP,938.86,100.0,11.27,11.11
25136,109.199.117.80,Armacar,1771086528,UP,1006.56,100.0,27.12,15.28
25137,62.84.187.169,Kia,1771086528,UP,1178.54,100.0,27.97,33.85
25130,192.168.100.33,IA LOCAL,1771086527,UP,157.98,0.03,2.2,18.32
25131,192.168.100.71,AGENTE C1 ,1771086527,UP,75.46,0.11,7.0,11.1
25129,217.76.58.149,9rounds,1771086486,DOWN,,,,
25128,82.25.84.232,Hostinger,1771086469,UP,625.88,74.95,54.18,65.02
25123,154.38.191.168,Hyundai,1771086468,UP,808.23,18.44,28.33,30.21
25124,154.38.191.23,Autocom,1771086468,UP,847.0,100.0,28.79,26.88
25125,194.163.160.139,Quitomotors,1771086468,UP,817.2,100.0,11.24,11.11
25126,109.199.117.80,Armacar,1771086468,UP,930.42,100.0,27.51,15.28
25127,62.84.187.169,Kia,1771086468,UP,940.41,100.0,27.95,33.85
25120,192.168.100.33,IA LOCAL,1771086467,UP,175.6,0.03,2.2,18.32
25121,192.168.100.71,AGENTE C1 ,1771086467,UP,77.69,0.11,7.0,11.1
25122,147.93.179.212,1001Talleres,1771086467,UP,619.68,100.0,28.56,27.54
25119,217.76.58.149,9rounds,1771086425,UP,4210.5,100.0,29.36,22.48
25113,154.38.191.23,Autocom,1771086408,UP,791.34,100.0,28.81,26.88
25114,194.163.160.139,Quitomotors,1771086408,UP,878.56,100.0,11.38,11.11
25115,154.38.191.168,Hyundai,1771086408,UP,1136.87,18.44,28.54,30.21
25116,109.199.117.80,Armacar,1771086408,UP,1050.54,100.0,27.2,15.28
25117,62.84.187.169,Kia,1771086408,UP,1029.42,100.0,27.51,33.85
25118,82.25.84.232,Hostinger,1771086408,UP,623.08,74.95,54.25,65.02
25110,192.168.100.33,IA LOCAL,1771086407,UP,151.54,0.03,2.2,18.32
25111,192.168.100.71,AGENTE C1 ,1771086407,UP,69.75,0.11,7.01,11.1
25112,147.93.179.212,1001Talleres,1771086407,UP,647.36,100.0,28.77,27.54
25109,217.76.58.149,9rounds,1771086351,UP,4159.35,100.0,29.17,22.48
25108,82.25.84.232,Hostinger,1771086349,UP,609.73,74.95,54.55,65.02
25102,147.93.179.212,1001Talleres,1771086348,UP,654.72,100.0,28.59,27.54
25103,154.38.191.168,Hyundai,1771086348,UP,765.94,18.44,28.42,30.21
25104,154.38.191.23,Autocom,1771086348,UP,1023.66,100.0,28.93,26.88
25105,194.163.160.139,Quitomotors,1771086348,UP,898.26,100.0,11.19,11.11
25106,62.84.187.169,Kia,1771086348,UP,1002.56,100.0,27.61,33.85
25107,109.199.117.80,Armacar,1771086348,UP,1061.98,100.0,27.06,15.28
25100,192.168.100.71,AGENTE C1 ,1771086347,UP,66.54,0.11,7.02,11.1
25101,192.168.100.33,IA LOCAL,1771086347,UP,150.56,0.03,2.2,18.32
25099,217.76.58.149,9rounds,1771086293,UP,5163.2,100.0,29.23,22.48
25098,82.25.84.232,Hostinger,1771086289,UP,709.86,74.95,54.26,65.02
25094,154.38.191.168,Hyundai,1771086288,UP,914.13,18.44,28.43,30.21
25095,194.163.160.139,Quitomotors,1771086288,UP,880.46,100.0,11.2,11.11
25096,109.199.117.80,Armacar,1771086288,UP,975.17,100.0,26.94,15.28
25097,62.84.187.169,Kia,1771086288,UP,984.94,100.0,27.5,33.85
25090,192.168.100.33,IA LOCAL,1771086287,UP,149.25,0.03,2.2,18.32
25091,192.168.100.71,AGENTE C1 ,1771086287,UP,67.17,0.11,6.98,11.1
25092,147.93.179.212,1001Talleres,1771086287,UP,706.46,100.0,28.7,27.54
25093,154.38.191.23,Autocom,1771086287,UP,748.7,100.0,28.94,26.88
25089,217.76.58.149,9rounds,1771086247,UP,5514.93,100.0,29.35,22.48
25088,82.25.84.232,Hostinger,1771086229,UP,718.16,74.95,54.43,65.02
25082,147.93.179.212,1001Talleres,1771086228,UP,747.98,100.0,28.62,27.54
25083,154.38.191.168,Hyundai,1771086228,UP,983.13,18.44,28.39,30.21
25084,154.38.191.23,Autocom,1771086228,UP,1010.91,100.0,28.96,26.88
25085,194.163.160.139,Quitomotors,1771086228,UP,959.15,100.0,11.19,11.11
25086,109.199.117.80,Armacar,1771086228,UP,1017.95,100.0,27.01,15.28
25087,62.84.187.169,Kia,1771086228,UP,1219.71,100.0,27.66,33.85
25080,192.168.100.33,IA LOCAL,1771086227,UP,153.01,0.03,2.2,18.32
25081,192.168.100.71,AGENTE C1 ,1771086227,UP,68.24,0.11,7.01,11.1
25079,217.76.58.149,9rounds,1771086185,UP,4374.97,100.0,29.01,22.48
25078,82.25.84.232,Hostinger,1771086169,UP,620.0,74.95,54.17,65.02
25075,194.163.160.139,Quitomotors,1771086168,UP,897.53,100.0,11.21,11.11
25076,109.199.117.80,Armacar,1771086168,UP,1017.57,100.0,27.01,15.28
25077,62.84.187.169,Kia,1771086168,UP,1052.92,100.0,27.58,33.85
25070,192.168.100.33,IA LOCAL,1771086167,UP,155.6,0.03,2.2,18.32
25071,192.168.100.71,AGENTE C1 ,1771086167,UP,71.25,0.11,7.01,11.1
25072,147.93.179.212,1001Talleres,1771086167,UP,571.62,100.0,28.7,27.54
25073,154.38.191.168,Hyundai,1771086167,UP,878.36,18.44,28.16,30.21
25074,154.38.191.23,Autocom,1771086167,UP,951.72,100.0,28.91,26.88
25069,217.76.58.149,9rounds,1771086117,UP,3636.66,100.0,29.3,22.48
25067,62.84.187.169,Kia,1771086108,UP,942.35,100.0,27.62,33.85
25068,82.25.84.232,Hostinger,1771086108,UP,544.13,74.95,55.11,65.02
25062,147.93.179.212,1001Talleres,1771086107,UP,504.06,100.0,28.66,27.54
25063,154.38.191.168,Hyundai,1771086107,UP,723.87,18.44,28.13,30.21
25064,154.38.191.23,Autocom,1771086107,UP,886.37,100.0,28.88,26.88
25065,194.163.160.139,Quitomotors,1771086107,UP,746.34,100.0,11.26,11.11
25066,109.199.117.80,Armacar,1771086107,UP,793.1,100.0,27.05,15.28
25060,192.168.100.71,AGENTE C1 ,1771086106,UP,61.2,0.11,6.99,11.1
25061,192.168.100.33,IA LOCAL,1771086106,UP,162.23,0.03,2.2,18.32
25059,217.76.58.149,9rounds,1771086064,UP,3863.46,100.0,29.42,22.48
25056,109.199.117.80,Armacar,1771086048,UP,940.55,100.0,26.99,15.28
25057,62.84.187.169,Kia,1771086048,UP,985.23,100.0,27.7,33.85
25058,82.25.84.232,Hostinger,1771086048,UP,599.75,74.95,54.11,65.02
25051,192.168.100.71,AGENTE C1 ,1771086047,UP,68.09,0.11,6.98,11.1
25052,147.93.179.212,1001Talleres,1771086047,UP,610.67,100.0,28.74,27.54
25053,154.38.191.23,Autocom,1771086047,UP,707.61,100.0,28.88,26.88
25054,154.38.191.168,Hyundai,1771086047,UP,848.45,18.44,28.14,30.21
25055,194.163.160.139,Quitomotors,1771086047,UP,837.96,100.0,11.25,11.11
25050,192.168.100.33,IA LOCAL,1771086046,UP,219.52,0.03,2.2,18.32
25049,217.76.58.149,9rounds,1771085991,UP,4021.98,100.0,29.38,22.48
25047,109.199.117.80,Armacar,1771085988,UP,1166.75,100.0,27.05,15.28
25048,82.25.84.232,Hostinger,1771085988,UP,725.81,74.95,54.36,65.02
25042,147.93.179.212,1001Talleres,1771085987,UP,623.93,100.0,29.05,27.54
25043,154.38.191.168,Hyundai,1771085987,UP,828.49,18.44,28.27,30.2
25044,154.38.191.23,Autocom,1771085987,UP,1049.95,100.0,28.93,26.88
25045,194.163.160.139,Quitomotors,1771085987,UP,912.29,100.0,11.72,11.11
25046,62.84.187.169,Kia,1771085987,UP,980.44,100.0,27.76,33.85
25040,192.168.100.33,IA LOCAL,1771085986,UP,156.3,0.03,2.2,18.32
25041,192.168.100.71,AGENTE C1 ,1771085986,UP,77.49,0.11,6.99,11.1
25039,217.76.58.149,9rounds,1771085947,DOWN,,,,
25036,109.199.117.80,Armacar,1771085928,UP,936.08,100.0,27.27,15.28
25037,62.84.187.169,Kia,1771085928,UP,1018.07,100.0,27.69,33.85
25038,82.25.84.232,Hostinger,1771085928,UP,659.4,74.95,54.27,65.02
25031,192.168.100.71,AGENTE C1 ,1771085927,UP,72.32,0.11,7.01,11.1
25032,147.93.179.212,1001Talleres,1771085927,UP,686.22,100.0,28.69,27.54
25033,154.38.191.168,Hyundai,1771085927,UP,806.71,18.44,28.1,30.2
25034,154.38.191.23,Autocom,1771085927,UP,861.21,100.0,28.85,26.88
25035,194.163.160.139,Quitomotors,1771085927,UP,824.6,100.0,11.26,11.11
25030,192.168.100.33,IA LOCAL,1771085926,UP,156.44,0.03,2.2,18.32
25028,82.25.84.232,Hostinger,1771085869,UP,704.25,74.95,54.61,65.02
25029,217.76.58.149,9rounds,1771085869,UP,2674.64,100.0,29.04,22.48
25025,194.163.160.139,Quitomotors,1771085868,UP,871.56,100.0,11.23,11.11
25026,109.199.117.80,Armacar,1771085868,UP,1012.18,100.0,27.6,15.28
25027,62.84.187.169,Kia,1771085868,UP,1056.78,100.0,27.91,33.85
25020,192.168.100.33,IA LOCAL,1771085867,UP,161.33,0.03,2.2,18.32
25021,192.168.100.71,AGENTE C1 ,1771085867,UP,79.32,0.11,6.99,11.1
25022,147.93.179.212,1001Talleres,1771085867,UP,675.66,100.0,28.95,27.54
25023,154.38.191.168,Hyundai,1771085867,UP,840.08,18.45,28.15,30.2
25024,154.38.191.23,Autocom,1771085867,UP,963.21,100.0,28.9,26.88
25019,217.76.58.149,9rounds,1771085811,UP,4516.93,100.0,29.62,22.48
25015,154.38.191.168,Hyundai,1771085808,UP,1064.92,18.45,28.19,30.2
25016,62.84.187.169,Kia,1771085808,UP,960.93,100.0,27.6,33.85
25017,109.199.117.80,Armacar,1771085808,UP,951.73,100.0,27.06,15.28
25018,82.25.84.232,Hostinger,1771085808,UP,648.43,74.95,54.59,65.02
25012,147.93.179.212,1001Talleres,1771085807,UP,503.55,100.0,28.77,27.54
25013,194.163.160.139,Quitomotors,1771085807,UP,819.46,100.0,11.27,11.11
25014,154.38.191.23,Autocom,1771085807,UP,1019.0,100.0,28.81,26.88
25010,192.168.100.71,AGENTE C1 ,1771085806,UP,62.39,0.11,6.99,11.1
25011,192.168.100.33,IA LOCAL,1771085806,UP,165.46,0.03,2.2,18.32
25009,217.76.58.149,9rounds,1771085749,UP,3750.62,100.0,29.45,22.48
25008,82.25.84.232,Hostinger,1771085747,UP,810.88,74.95,54.3,65.02
25002,147.93.179.212,1001Talleres,1771085746,UP,734.78,100.0,28.61,27.53
25003,194.163.160.139,Quitomotors,1771085746,UP,942.24,100.0,11.27,11.11
25004,154.38.191.23,Autocom,1771085746,UP,1136.33,100.0,28.9,26.88
25005,62.84.187.169,Kia,1771085746,UP,1014.12,100.0,27.78,33.85
25006,109.199.117.80,Armacar,1771085746,UP,1013.29,100.0,27.14,15.28
25007,154.38.191.168,Hyundai,1771085746,UP,1265.25,18.45,28.51,30.2
25000,192.168.100.33,IA LOCAL,1771085745,UP,150.67,0.03,2.2,18.32
25001,192.168.100.71,AGENTE C1 ,1771085745,UP,66.73,0.11,6.97,11.1
24999,217.76.58.149,9rounds,1771085689,UP,3535.45,100.0,29.15,22.48
24998,82.25.84.232,Hostinger,1771085687,UP,760.3,74.95,54.3,65.02
24992,147.93.179.212,1001Talleres,1771085686,UP,658.22,100.0,28.77,27.53
24993,154.38.191.168,Hyundai,1771085686,UP,877.21,18.45,28.33,30.2
24994,154.38.191.23,Autocom,1771085686,UP,893.65,100.0,28.86,26.88
24995,194.163.160.139,Quitomotors,1771085686,UP,908.14,100.0,11.26,11.11
24996,109.199.117.80,Armacar,1771085686,UP,1009.23,100.0,27.04,15.28
24997,62.84.187.169,Kia,1771085686,UP,1094.36,100.0,27.47,33.85
24990,192.168.100.33,IA LOCAL,1771085685,UP,164.56,0.03,2.2,18.32
24991,192.168.100.71,AGENTE C1 ,1771085685,UP,81.97,0.11,6.97,11.1
24989,217.76.58.149,9rounds,1771085629,UP,4042.25,100.0,29.32,22.48
24988,82.25.84.232,Hostinger,1771085627,UP,866.27,74.95,54.2,65.02
24982,147.93.179.212,1001Talleres,1771085626,UP,721.4,100.0,28.62,27.53
24983,154.38.191.168,Hyundai,1771085626,UP,866.64,18.45,28.41,30.2
24984,154.38.191.23,Autocom,1771085626,UP,970.41,100.0,28.91,26.88
24985,194.163.160.139,Quitomotors,1771085626,UP,958.14,100.0,11.23,11.11
24986,62.84.187.169,Kia,1771085626,UP,970.84,100.0,27.67,33.85
24987,109.199.117.80,Armacar,1771085626,UP,1065.47,100.0,27.07,15.28
24980,192.168.100.33,IA LOCAL,1771085625,UP,168.61,0.03,2.2,18.32
24981,192.168.100.71,AGENTE C1 ,1771085625,UP,82.05,0.11,6.97,11.1
24979,217.76.58.149,9rounds,1771085568,UP,3394.63,100.0,29.12,22.48
24978,82.25.84.232,Hostinger,1771085567,UP,856.34,74.95,54.25,65.02
24973,154.38.191.168,Hyundai,1771085566,UP,901.05,18.45,28.41,30.2
24974,154.38.191.23,Autocom,1771085566,UP,992.65,100.0,28.79,26.88
24975,194.163.160.139,Quitomotors,1771085566,UP,927.87,100.0,11.24,11.11
24976,62.84.187.169,Kia,1771085566,UP,1038.98,100.0,27.66,33.85
24977,109.199.117.80,Armacar,1771085566,UP,1043.28,100.0,27.15,15.28
24970,192.168.100.33,IA LOCAL,1771085565,UP,201.94,0.03,2.22,18.32
24971,192.168.100.71,AGENTE C1 ,1771085565,UP,64.96,0.11,6.98,11.1
24972,147.93.179.212,1001Talleres,1771085565,UP,742.79,100.0,28.56,27.53
24969,217.76.58.149,9rounds,1771085513,UP,1491.31,100.0,29.4,22.48
24968,82.25.84.232,Hostinger,1771085507,UP,750.99,74.95,54.29,65.02
24963,154.38.191.168,Hyundai,1771085506,UP,890.75,18.45,28.41,30.2
24964,154.38.191.23,Autocom,1771085506,UP,937.79,100.0,28.95,26.88
24965,194.163.160.139,Quitomotors,1771085506,UP,937.68,100.0,11.3,11.11
24966,109.199.117.80,Armacar,1771085506,UP,1010.78,100.0,27.02,15.28
24967,62.84.187.169,Kia,1771085506,UP,1087.35,100.0,27.55,33.85
24960,192.168.100.71,AGENTE C1 ,1771085505,UP,73.78,0.11,6.96,11.1
24961,192.168.100.33,IA LOCAL,1771085505,UP,157.45,0.03,2.2,18.32
24962,147.93.179.212,1001Talleres,1771085505,UP,611.17,100.0,28.76,27.53
24959,217.76.58.149,9rounds,1771085453,UP,2132.52,100.0,29.42,22.48
24958,82.25.84.232,Hostinger,1771085447,UP,658.44,74.95,54.14,65.02
24954,154.38.191.23,Autocom,1771085446,UP,952.26,100.0,28.82,26.88
24955,194.163.160.139,Quitomotors,1771085446,UP,931.63,100.0,11.24,11.11
24956,62.84.187.169,Kia,1771085446,UP,1069.12,100.0,27.51,33.85
24957,109.199.117.80,Armacar,1771085446,UP,1074.54,100.0,27.02,15.28
24950,192.168.100.33,IA LOCAL,1771085445,UP,168.87,0.03,2.2,18.32
24951,192.168.100.71,AGENTE C1 ,1771085445,UP,108.56,0.11,7.01,11.1
24952,147.93.179.212,1001Talleres,1771085445,UP,640.77,100.0,28.66,27.53
24953,154.38.191.168,Hyundai,1771085445,UP,822.73,18.45,28.26,30.2
24949,217.76.58.149,9rounds,1771085391,UP,6025.44,100.0,29.3,22.48
24947,109.199.117.80,Armacar,1771085386,UP,1036.79,100.0,27.04,15.28
24948,82.25.84.232,Hostinger,1771085386,UP,708.47,74.95,55.64,65.02
24942,147.93.179.212,1001Talleres,1771085385,UP,651.22,100.0,28.7,27.53
24943,154.38.191.23,Autocom,1771085385,UP,999.02,100.0,28.77,26.88
24944,154.38.191.168,Hyundai,1771085385,UP,989.92,18.45,28.26,30.2
24945,194.163.160.139,Quitomotors,1771085385,UP,945.1,100.0,11.32,11.11
24946,62.84.187.169,Kia,1771085385,UP,1034.63,100.0,27.52,33.85
24940,192.168.100.33,IA LOCAL,1771085384,UP,171.2,0.03,2.2,18.32
24941,192.168.100.71,AGENTE C1 ,1771085384,UP,76.34,0.11,6.96,11.1
24938,82.25.84.232,Hostinger,1771085326,UP,727.79,74.95,54.14,65.02
24939,217.76.58.149,9rounds,1771085326,UP,1463.44,100.0,29.33,22.48
24932,147.93.179.212,1001Talleres,1771085325,UP,701.92,100.0,28.63,27.53
24933,154.38.191.168,Hyundai,1771085325,UP,966.64,18.45,28.25,30.2
24934,154.38.191.23,Autocom,1771085325,UP,1106.15,100.0,28.9,26.88
24935,194.163.160.139,Quitomotors,1771085325,UP,1060.19,100.0,11.25,11.11
24936,109.199.117.80,Armacar,1771085325,UP,1055.47,100.0,27.07,15.28
24937,62.84.187.169,Kia,1771085325,UP,1109.71,100.0,27.52,33.85
24930,192.168.100.33,IA LOCAL,1771085324,UP,178.88,0.03,2.2,18.32
24931,192.168.100.71,AGENTE C1 ,1771085324,UP,91.46,0.11,6.98,11.1
24929,217.76.58.149,9rounds,1771085267,UP,2811.23,100.0,29.48,22.48
24928,82.25.84.232,Hostinger,1771085266,UP,662.63,74.94,54.44,65.02
24922,147.93.179.212,1001Talleres,1771085265,UP,583.31,100.0,28.73,27.53
24923,154.38.191.168,Hyundai,1771085265,UP,787.35,18.45,28.26,30.2
24924,194.163.160.139,Quitomotors,1771085265,UP,894.51,100.0,11.35,11.11
24925,109.199.117.80,Armacar,1771085265,UP,906.27,100.0,27.48,15.28
24926,62.84.187.169,Kia,1771085265,UP,944.89,100.0,27.97,33.85
24927,154.38.191.23,Autocom,1771085265,UP,1458.63,100.0,28.83,26.88
24920,192.168.100.33,IA LOCAL,1771085264,UP,247.19,0.03,2.2,18.32
24921,192.168.100.71,AGENTE C1 ,1771085264,UP,70.24,0.11,6.98,11.1
24919,217.76.58.149,9rounds,1771085208,UP,3199.43,100.0,29.14,22.48
24918,82.25.84.232,Hostinger,1771085206,UP,725.35,74.94,54.49,65.02
24913,154.38.191.168,Hyundai,1771085205,UP,919.2,18.45,28.3,30.2
24914,154.38.191.23,Autocom,1771085205,UP,968.17,100.0,28.91,26.88
24915,194.163.160.139,Quitomotors,1771085205,UP,912.66,100.0,11.22,11.11
24916,62.84.187.169,Kia,1771085205,UP,1025.42,100.0,27.62,33.85
24917,109.199.117.80,Armacar,1771085205,UP,1096.44,100.0,27.16,15.28
24910,192.168.100.33,IA LOCAL,1771085204,UP,206.36,0.03,2.2,18.32
24911,192.168.100.71,AGENTE C1 ,1771085204,UP,99.38,0.11,6.99,11.1
24912,147.93.179.212,1001Talleres,1771085204,UP,696.35,100.0,28.56,27.53
24909,217.76.58.149,9rounds,1771085164,DOWN,,,,
24908,82.25.84.232,Hostinger,1771085146,UP,671.84,74.94,54.17,65.02
24904,62.84.187.169,Kia,1771085145,UP,856.92,100.0,27.63,33.85
24905,194.163.160.139,Quitomotors,1771085145,UP,872.01,100.0,11.22,11.11
24906,154.38.191.23,Autocom,1771085145,UP,1061.97,100.0,28.95,26.88
24907,109.199.117.80,Armacar,1771085145,UP,986.33,100.0,27.08,15.28
24900,192.168.100.33,IA LOCAL,1771085144,UP,163.81,0.03,2.2,18.32
24901,192.168.100.71,AGENTE C1 ,1771085144,UP,75.3,0.11,7.02,11.1
24902,147.93.179.212,1001Talleres,1771085144,UP,500.99,100.0,28.97,27.53
24903,154.38.191.168,Hyundai,1771085144,UP,755.67,18.45,28.3,30.2
24899,217.76.58.149,9rounds,1771085103,DOWN,,,,
24898,82.25.84.232,Hostinger,1771085086,UP,787.06,74.94,54.09,65.02
24892,147.93.179.212,1001Talleres,1771085085,UP,741.0,100.0,28.65,27.53
24893,154.38.191.23,Autocom,1771085085,UP,1055.37,100.0,28.91,26.88
24894,154.38.191.168,Hyundai,1771085085,UP,1064.66,18.45,28.16,30.2
24895,194.163.160.139,Quitomotors,1771085085,UP,1097.92,100.0,11.21,11.11
24896,109.199.117.80,Armacar,1771085085,UP,1068.24,100.0,27.04,15.28
24897,62.84.187.169,Kia,1771085085,UP,1259.86,100.0,27.59,33.85
24890,192.168.100.33,IA LOCAL,1771085084,UP,170.95,0.03,2.2,18.32
24891,192.168.100.71,AGENTE C1 ,1771085084,UP,78.21,0.11,7.0,11.1
24889,217.76.58.149,9rounds,1771085043,DOWN,,,,
24888,82.25.84.232,Hostinger,1771085026,UP,759.03,74.94,54.2,65.02
24883,154.38.191.168,Hyundai,1771085025,UP,923.25,18.45,28.41,30.2
24884,154.38.191.23,Autocom,1771085025,UP,1097.4,100.0,28.94,26.88
24885,194.163.160.139,Quitomotors,1771085025,UP,1031.91,100.0,11.26,11.11
24886,62.84.187.169,Kia,1771085025,UP,1037.02,100.0,27.57,33.85
24887,109.199.117.80,Armacar,1771085025,UP,1077.7,100.0,27.29,15.28
24880,192.168.100.33,IA LOCAL,1771085024,UP,203.5,0.03,2.2,18.32
24881,192.168.100.71,AGENTE C1 ,1771085024,UP,103.89,0.11,7.01,11.1
24882,147.93.179.212,1001Talleres,1771085024,UP,671.47,100.0,28.74,27.53
24879,217.76.58.149,9rounds,1771084969,UP,5131.71,100.0,29.35,22.48
24878,82.25.84.232,Hostinger,1771084966,UP,879.16,74.94,54.12,65.02
24872,147.93.179.212,1001Talleres,1771084965,UP,845.71,100.0,28.6,27.53
24873,154.38.191.168,Hyundai,1771084965,UP,1006.94,18.45,28.26,30.2
24874,154.38.191.23,Autocom,1771084965,UP,1092.48,100.0,28.92,26.88
24875,62.84.187.169,Kia,1771084965,UP,1170.72,100.0,27.66,33.85
